20160901;107;Consalud S.A;63-PCAP1;PISCO CAPEL I - CONSALUD;EMPRESAS;20060801;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-4;Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;0,67;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,67;390;Pesos;70;90;Si tiene copago fijo;UF;5000;2;4; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-DAE1;DAEM - CONSALUD;EMPRESAS;20060801;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-7;Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;0,67;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,67;390;Pesos;70;90;Si tiene copago fijo;UF;5000;2;2; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-DAE2;DAEM - CONSALUD;EMPRESAS;20060801;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-7;Grupal;Libre elecci�n;Cobertura general para parto u honorarios m�dicos;4;;UF;0,72;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,72;390;Pesos;70;90;No tiene copago fijo;UF;4000;2;0; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-DAE3;DAEM - CONSALUD;EMPRESAS;20060801;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-7;Grupal;Libre elecci�n;Cobertura general para parto u honorarios m�dicos;4;;UF;0,86;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,86;390;Pesos;70;90;No tiene copago fijo;UF;4000;1;0; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-ASM7;ASMAR 170 - CONSALUD;EMPRESAS;20060901;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-5;Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;2,04;592;;Revisi�n del plan grupal;0;No se aplica;0;;2,04;390;Pesos;70;90;Si tiene copago fijo;UF;5000;13;2; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-ASM6;ASMAR 160 - CONSALUD;EMPRESAS;20060901;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-5;Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;1,26;592;;Revisi�n del plan grupal;0;No se aplica;0;;1,26;390;Pesos;70;90;Si tiene copago fijo;UF;5000;38;18; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-ASM4;ASMAR 140 - CONSALUD;EMPRESAS;20060901;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-5;Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;0,9;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,9;390;Pesos;70;90;Si tiene copago fijo;UF;5000;4;3; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-ASM3;ASMAR 130 - CONSALUD;EMPRESAS;20060901;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-5;Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;0,83;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,83;390;Pesos;70;90;Si tiene copago fijo;UF;5000;26;31; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-ASM2;ASMAR 120 - CONSALUD;EMPRESAS;20060901;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-5;Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;0,72;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,72;390;Pesos;70;90;Si tiene copago fijo;UF;5000;35;48; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-ASM5;ASMAR 150 - CONSALUD;EMPRESAS;20060901;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-5;Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;1,02;592;;Revisi�n del plan grupal;0;No se aplica;0;;1,02;390;Pesos;70;90;Si tiene copago fijo;UF;5000;43;40; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-ASM1;ASMAR 110 - CONSALUD;EMPRESAS;20060901;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-5;Grupal;Libre elecci�n;Cobertura general para parto u honorarios m�dicos;4;;UF;0,51;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,51;390;Pesos;70;90;No tiene copago fijo;UF;5000;51;87; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-CNF1;CONAFE - CONSALUD;EMPRESAS;20060901;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-5;Grupal;Libre elecci�n;Cobertura general para parto u honorarios m�dicos;6;;UF;0,74;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,74;100;Pesos;70;90;No tiene copago fijo;UF;5000;249;448; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-PECH6;PESCA CHILE VI - CONSALUD;EMPRESAS;20061001;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-12;Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;1,16;592;;Revisi�n del plan grupal;0;No se aplica;0;;1,16;390;Pesos;70;90;Si tiene copago fijo;UF;5000;1;0; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-PECH3;PESCA CHILE III - CONSALUD;EMPRESAS;20061001;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-12;Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;0,77;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,77;390;Pesos;70;90;Si tiene copago fijo;UF;5000;1;0; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-AWS08;WATTS SANTIAGO 180 - CONSALUD;EMPRESAS;20061001;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-13;Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;1,79;592;;Revisi�n del plan grupal;0;No se aplica;0;;1,79;390;Pesos;70;90;Si tiene copago fijo;UF;4000;4;0; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-AWS07;WATTS SANTIAGO 170 - CONSALUD;EMPRESAS;20061001;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-13;Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;1,45;592;;Revisi�n del plan grupal;0;No se aplica;0;;1,45;390;Pesos;70;90;Si tiene copago fijo;UF;5000;43;15; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-AWS05;WATTS SANTIAGO 150 - CONSALUD;EMPRESAS;20061001;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-13;Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;0,86;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,86;390;Pesos;70;90;Si tiene copago fijo;UF;5000;129;105; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-AWS04;WATTS SANTIAGO 140 - CONSALUD;EMPRESAS;20061001;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-13;Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;0,73;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,73;390;Pesos;70;90;Si tiene copago fijo;UF;5000;56;88; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-AWR07;WATTS REGIONAL 170 - CONSALUD;EMPRESAS;20061001;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)(15);Grupal;Libre elecci�n;Cobertura general para parto u honorarios m�dicos;4;;UF;1,42;592;;Revisi�n del plan grupal;0;No se aplica;0;;1,42;390;Pesos;70;90;No tiene copago fijo;UF;6000;1;0; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-AWR06;WATTS REGIONAL 160 - CONSALUD;EMPRESAS;20061001;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)(15);Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;1,09;592;;Revisi�n del plan grupal;0;No se aplica;0;;1,09;390;Pesos;70;90;Si tiene copago fijo;UF;5000;7;6; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-AWR05;WATTS REGIONAL 150 - CONSALUD;EMPRESAS;20061001;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)(15);Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;0,86;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,86;390;Pesos;70;90;Si tiene copago fijo;UF;5000;5;10; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-AWR04;WATTS REGIONAL 140 - CONSALUD;EMPRESAS;20061001;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)(15);Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;0,72;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,72;390;Pesos;70;90;Si tiene copago fijo;UF;5000;8;6; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-AWN09;WATTS NACIONAL 190 - CONSALUD;EMPRESAS;20061001;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)(15);Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;2,39;592;;Revisi�n del plan grupal;0;No se aplica;0;;2,39;390;Pesos;70;90;Si tiene copago fijo;UF;7000;3;1; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-AWN03;WATTS NACIONAL 130 - CONSALUD;EMPRESAS;20061001;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)(15);Grupal;Libre elecci�n;Cobertura general para parto u honorarios m�dicos;4;;UF;0,52;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,52;390;Pesos;70;90;No tiene copago fijo;UF;7000;17;26; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-AWN02;MEDICO FAMILIAR WATTS SANTIAGO 120 - CONSALUD;EMPRESAS;20061001;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-13;Grupal;Plan Cerrado;Cobertura general para parto u honorarios m�dicos;4;;UF;0,5;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,5;9;Pesos;80;100;Si tiene copago fijo;UF;2000;5;8; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-AWS06;WATTS SANTIAGO 160 - CONSALUD;EMPRESAS;20061001;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-13;Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;1,09;592;;Revisi�n del plan grupal;0;No se aplica;0;;1,09;390;Pesos;70;90;Si tiene copago fijo;UF;5000;62;46; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-CRN9;CENTRAL RESTAURANTES IX  - CONSALUD;EMPRESAS;20061001;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)(15);Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;1,9;592;;Revisi�n del plan grupal;0;No se aplica;0;;1,9;390;Pesos;70;90;Si tiene copago fijo;UF;4000;1;0; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-CRS6;CENTRAL RESTAURANTES VI - CONSALUD;EMPRESAS;20061001;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-13;Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;0,99;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,99;390;Pesos;70;90;Si tiene copago fijo;UF;5000;1;1; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-CRS3;MEDICO FAM.CENTRAL RESTAURANTES III - CONSALUD;EMPRESAS;20061001;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-13;Grupal;Plan Cerrado;Cobertura general para parto u honorarios m�dicos;3;;UF;0,68;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,68;9;Pesos;80;100;Si tiene copago fijo;UF;2000;10;0; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-CRS2;MEDICO FAM.CENTRAL RESTAURANTES II - CONSALUD;EMPRESAS;20061001;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-13;Grupal;Plan Cerrado;Cobertura general para parto u honorarios m�dicos;3;;UF;0,6;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,6;9;Pesos;80;100;Si tiene copago fijo;UF;2000;3;1; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-CRS1;MEDICO FAM.CENTRAL RESTAURANTES I - CONSALUD;EMPRESAS;20061001;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-13;Grupal;Plan Cerrado;Cobertura general para parto u honorarios m�dicos;3;;UF;0,4;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,4;9;Pesos;80;100;Si tiene copago fijo;UF;2000;16;13; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-SALLA3;HOSP. UC SOC. EDUCACIONAL SALLA III- CONSALUD;EMPRESAS;20061001;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-13;Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;0,79;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,79;390;Pesos;70;90;Si tiene copago fijo;UF;3000;2;1; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-SM31;SERMAN I - CONSALUD;EMPRESAS;20061101;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-7;Grupal;Libre elecci�n;Cobertura general para parto u honorarios m�dicos;4;;UF;0,64;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,64;390;Pesos;70;90;No tiene copago fijo;UF;4000;24;43; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-SM33A;SERMAN III - CONSALUD;EMPRESAS;20061101;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-7;Grupal;Libre elecci�n;Cobertura general para parto u honorarios m�dicos;4;;UF;1,99;592;;Revisi�n del plan grupal;0;No se aplica;0;;1,99;390;Pesos;70;90;No tiene copago fijo;UF;4000;1;1; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-SM32A;SERMAN II - CONSALUD;EMPRESAS;20061101;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-7;Grupal;Libre elecci�n;Cobertura general para parto u honorarios m�dicos;4;;UF;1,22;592;;Revisi�n del plan grupal;0;No se aplica;0;;1,22;390;Pesos;70;90;No tiene copago fijo;UF;4000;14;17; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-TFS1;TELEFONICA 110 - CONSALUD;EMPRESAS;20061101;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)(15);Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;6;;UF;0,75;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,75;100;Pesos;70;90;No tiene copago fijo;UF;5000;230;500; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-TFS2;TELEFONICA 120 - CONSALUD;EMPRESAS;20061101;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)(15);Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;3;;UF;0,86;592;;Revisi�n del plan grupal;0;No se aplica;0;;0,86;390;Pesos;70;90;Si tiene copago fijo;UF;5000;62;125; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-TFS3;TELEFONICA 130 - CONSALUD;EMPRESAS;20061101;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)(15);Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;1;592;;Revisi�n del plan grupal;0;No se aplica;0;;1;390;Pesos;70;90;Si tiene copago fijo;UF;5000;103;221; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-TFS4;TELEFONICA 140 - CONSALUD;EMPRESAS;20061101;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)(15);Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;3;;UF;1,26;592;;Revisi�n del plan grupal;0;No se aplica;0;;1,26;390;Pesos;70;90;Si tiene copago fijo;UF;5000;50;59; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-TFS5;TELEFONICA 150 - CONSALUD;EMPRESAS;20061101;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)(15);Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;1,92;592;;Revisi�n del plan grupal;0;No se aplica;0;;1,92;390;Pesos;70;90;Si tiene copago fijo;UF;5000;36;32; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-TFS6B;TELEFONICA 160-B - CONSALUD;EMPRESAS;20061101;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)(15);Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;1;;UF;2,76;592;;Revisi�n del plan grupal;0;No se aplica;0;;2,76;390;Pesos;70;90;Si tiene copago fijo;UF;7000;11;2; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-CSV4;CIA. SUD. DE VAPORES IV - CONSALUD;EMPRESAS;20061101;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-5;Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;2,37;592;;Revisi�n del plan grupal;0;No se aplica;0;;2,37;390;Pesos;70;90;Si tiene copago fijo;UF;6000;2;4; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-CSV3;CIA. SUD. DE VAPORES III - CONSALUD;EMPRESAS;20061101;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-5;Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;1,36;592;;Revisi�n del plan grupal;0;No se aplica;0;;1,36;390;Pesos;70;90;Si tiene copago fijo;UF;5000;26;28; ; ; ; ; ;0,44
20160901;107;Consalud S.A;63-TFS25;TELEFONICA 250 - CONSALUD;EMPRESAS;20061101;Sin grupo objetivo espec�fico;Ambos;Sin grupo;Si Comer.;-13;Grupal;Prestador Preferente;Cobertura general para parto u honorarios m�dicos;4;;UF;1,77;592;;Revisi�n del plan grupal;0;No se aplica;0;;1,77;390;Pesos;70;90;Si tiene copago fijo;UF;4000;50;46; ; ; ; ; ;0,44
